6.006880884268470111e-02,1.801632792203651245e-01,1.373941458561462881e-01,8.820585859663732098e-02,2.341573344738547835e-01,2.524021638740160389e-01,1.791958113938670744e-03,3.869849236493320965e-02,7.117958657426483662e-03
2.344122934363885302e-01,4.282138444876051886e-02,5.338037606385760692e-02,4.394450663747324209e-02,2.786434929553907331e-03,5.116113602446625136e-02,2.843767380940969702e-01,2.056810592141998691e-03,2.850603197732569094e-01
2.935750053123065140e-01,9.000955179762117064e-02,9.113915024547197818e-03,1.464741384062602791e-01,2.017802039258843882e-01,1.767234127808932631e-01,2.572240948530469390e-02,3.520754033306943212e-03,5.308060923387545454e-02
1.962851043484058200e-01,4.307081842920788134e-02,3.170245926858428209e-02,4.630546097746005701e-02,3.659383168819940746e-01,1.393433327346937090e-01,2.102458037688099968e-02,2.872700382063802030e-02,1.276029231621380322e-01
7.097704250080219372e-03,1.427685377711267189e-01,1.475112290801211257e-01,1.574524944125710660e-02,2.586104468269130874e-01,5.896814942276595861e-02,2.044141955451574978e-04,3.688368506626873988e-01,2.574183495056843029e-04
8.455953144427470758e-02,7.280302388713169072e-03,1.545326656284039812e-01,7.767876825286454401e-02,2.632897298371955630e-01,3.725005601809003308e-01,6.302476791083259228e-03,1.349157335293133843e-02,2.036439212362970222e-02
1.565633437327869359e-02,7.487626654443378660e-02,6.454700252214493061e-03,8.986786029193278083e-03,2.132777456304383867e-01,1.008534306223724279e-04,2.422231844794917599e-01,3.902364228561229775e-01,4.818770640420304285e-02
2.587933769148446222e-02,5.005882354108000254e-02,2.700728600420299053e-02,4.522919796923276226e-02,5.558155142279665867e-02,1.135340632927427790e-02,5.305339290370827410e-01,1.255511973315180385e-01,1.288052706733338326e-01
8.491660386776024583e-02,4.694564313379820386e-02,4.485561657482698555e-02,8.539250547672579128e-02,8.255483507766904483e-02,2.722216446706718015e-02,5.603177047645837572e-01,1.872930576074748402e-02,4.906562087682052320e-02
